fmt,search_name,date,adp
2qb,BAL,2026-09-02,154.2
2qb,BUF,2026-09-02,159.9
2qb,CHI,2026-09-02,157.0
2qb,CLE,2026-09-02,161.6
2qb,DAL,2026-09-02,146.5
2qb,DEN,2026-09-02,107.2
2qb,DET,2026-09-02,136.3
2qb,GB,2026-09-02,152.2
2qb,HOU,2026-09-02,116.7
2qb,JAX,2026-09-02,153.9
2qb,LA,2026-09-02,127.1
2qb,LAC,2026-09-02,146.0
2qb,MIN,2026-09-02,128.8
2qb,NE,2026-09-02,138.1
2qb,NO,2026-09-02,161.9
2qb,PHI,2026-09-02,136.8
2qb,PIT,2026-09-02,141.2
2qb,SEA,2026-09-02,103.8
2qb,SF,2026-09-02,134.9
2qb,TEN,2026-09-02,153.6
2qb,aaronjones,2026-09-02,125.8
2qb,aaronrodgers,2026-09-02,113.2
2qb,adonaimitchell,2026-09-02,169.4
2qb,ajbarner,2026-09-02,140.6
2qb,ajbrown,2026-09-02,34.4
2qb,alecpierce,2026-09-02,73.4
2qb,alvinkamara,2026-09-02,151.0
2qb,amonrastbrown,2026-09-02,12.9
2qb,andyborregales,2026-09-02,143.5
2qb,antoniowilliams,2026-09-02,159.8
2qb,ashtonjeanty,2026-09-02,31.9
2qb,bakermayfield,2026-09-02,43.2
2qb,bhayshultuten,2026-09-02,66.6
2qb,bijanrobinson,2026-09-02,2.6
2qb,blakecorum,2026-09-02,122.3
2qb,blakegrupe,2026-09-02,161.3
2qb,bonix,2026-09-02,30.3
2qb,braelonallen,2026-09-02,140.2
2qb,brandonaubrey,2026-09-02,126.8
2qb,breecehall,2026-09-02,49.0
2qb,brianrobinson,2026-09-02,158.8
2qb,brianthomas,2026-09-02,89.6
2qb,brockbowers,2026-09-02,60.4
2qb,brockpurdy,2026-09-02,19.8
2qb,bryceyoung,2026-09-02,89.9
2qb,buckyirving,2026-09-02,64.9
2qb,cairosantos,2026-09-02,154.2
2qb,calebdouglas,2026-09-02,158.4
2qb,calebwilliams,2026-09-02,21.4
2qb,calvinridley,2026-09-02,142.7
2qb,camerondicker,2026-09-02,139.4
2qb,camlittle,2026-09-02,151.7
2qb,camskattebo,2026-09-02,53.2
2qb,camward,2026-09-02,101.0
2qb,carnelltate,2026-09-02,92.0
2qb,carsonbeck,2026-09-02,142.2
2qb,ceedeelamb,2026-09-02,24.8
2qb,chasebrown,2026-09-02,29.2
2qb,chasemclaughlin,2026-09-02,150.0
2qb,chigokonkwo,2026-09-02,142.9
2qb,chimeredike,2026-09-02,118.1
2qb,chrisboswell,2026-09-02,150.5
2qb,chrisgodwin,2026-09-02,100.0
2qb,chrisolave,2026-09-02,41.5
2qb,chrisrodriguez,2026-09-02,148.3
2qb,christianmccaffrey,2026-09-02,9.8
2qb,christianwatson,2026-09-02,72.5
2qb,chubahubbard,2026-09-02,98.2
2qb,cjstroud,2026-09-02,74.2
2qb,colstonloveland,2026-09-02,81.2
2qb,cooperkupp,2026-09-02,164.6
2qb,courtlandsutton,2026-09-02,80.6
2qb,dakprescott,2026-09-02,13.9
2qb,dallasgoedert,2026-09-02,111.9
2qb,daltonkincaid,2026-09-02,143.5
2qb,dandreswift,2026-09-02,58.3
2qb,danieljones,2026-09-02,74.6
2qb,darnellwashington,2026-09-02,170.4
2qb,davanteadams,2026-09-02,52.5
2qb,davidmontgomery,2026-09-02,72.3
2qb,deebosamuel,2026-09-02,115.9
2qb,denzelboston,2026-09-02,157.2
2qb,derrickhenry,2026-09-02,10.2
2qb,deshaunwatson,2026-09-02,138.9
2qb,devaughnvele,2026-09-02,164.3
2qb,devonachane,2026-09-02,20.1
2qb,devontasmith,2026-09-02,55.3
2qb,dezhaunstribling,2026-09-02,134.0
2qb,djmoore,2026-09-02,68.8
2qb,dkmetcalf,2026-09-02,82.5
2qb,dontayvionwicks,2026-09-02,156.9
2qb,drakelondon,2026-09-02,25.3
2qb,drakemaye,2026-09-02,7.6
2qb,eddypineiro,2026-09-02,155.3
2qb,emekaegbuka,2026-09-02,51.2
2qb,evanmcpherson,2026-09-02,152.7
2qb,fernandomendoza,2026-09-02,132.8
2qb,garrettwilson,2026-09-02,58.8
2qb,genosmith,2026-09-02,121.3
2qb,georgekittle,2026-09-02,126.2
2qb,georgepickens,2026-09-02,33.0
2qb,germiebernard,2026-09-02,149.9
2qb,haroldfannin,2026-09-02,106.7
2qb,harrisonbutker,2026-09-02,158.9
2qb,harrisonmevis,2026-09-02,145.3
2qb,hunterhenry,2026-09-02,147.1
2qb,isaacteslaa,2026-09-02,158.5
2qb,isaiahlikely,2026-09-02,140.6
2qb,isiahpacheco,2026-09-02,142.5
2qb,jacobybrissett,2026-09-02,112.5
2qb,jacorycroskeymerritt,2026-09-02,107.1
2qb,jadarianprice,2026-09-02,86.1
2qb,jahmyrgibbs,2026-09-02,1.8
2qb,jakebates,2026-09-02,144.7
2qb,jakeelliott,2026-09-02,166.8
2qb,jakeferguson,2026-09-02,137.8
2qb,jakobilane,2026-09-02,156.0
2qb,jakobimeyers,2026-09-02,104.3
2qb,jalencoker,2026-09-02,137.1
2qb,jalenhurts,2026-09-02,17.6
2qb,jalenmcmillan,2026-09-02,144.9
2qb,jalennailor,2026-09-02,156.0
2qb,jamarrchase,2026-09-02,6.2
2qb,jamesconner,2026-09-02,143.0
2qb,jamescook,2026-09-02,14.4
2qb,jamesonwilliams,2026-09-02,52.3
2qb,jaredgoff,2026-09-02,25.1
2qb,jasonmyers,2026-09-02,133.4
2qb,jauanjennings,2026-09-02,152.4
2qb,javontewilliams,2026-09-02,45.3
2qb,jaxonsmithnjigba,2026-09-02,8.2
2qb,jaxsondart,2026-09-02,32.1
2qb,jaydendaniels,2026-09-02,14.2
2qb,jaydenhiggins,2026-09-02,135.6
2qb,jaydenreed,2026-09-02,104.9
2qb,jaylenwaddle,2026-09-02,72.3
2qb,jaylenwarren,2026-09-02,90.8
2qb,jeremiyahlove,2026-09-02,48.5
2qb,jerryjeudy,2026-09-02,141.7
2qb,jjmccarthy,2026-09-02,146.2
2qb,jkdobbins,2026-09-02,94.7
2qb,joeburrow,2026-09-02,9.7
2qb,johnmetchie,2026-09-02,144.2
2qb,jonahcoleman,2026-09-02,138.2
2qb,jonathantaylor,2026-09-02,5.3
2qb,jonathonbrooks,2026-09-02,113.0
2qb,jordanaddison,2026-09-02,100.8
2qb,jordanlove,2026-09-02,60.1
2qb,jordanmason,2026-09-02,117.0
2qb,jordyntyson,2026-09-02,120.7
2qb,joshallen,2026-09-02,1.8
2qb,joshdowns,2026-09-02,119.9
2qb,joshjacobs,2026-09-02,39.1
2qb,justinherbert,2026-09-02,25.4
2qb,justinjefferson,2026-09-02,27.8
2qb,juwanjohnson,2026-09-02,152.9
2qb,kaelonblack,2026-09-02,140.2
2qb,kaimifairbairn,2026-09-02,134.4
2qb,kayshonboutte,2026-09-02,161.7
2qb,kcconcepcion,2026-09-02,134.5
2qb,keatonmitchell,2026-09-02,141.5
2qb,keenanallen,2026-09-02,156.9
2qb,kennethwalker,2026-09-02,36.3
2qb,kennygainwell,2026-09-02,128.9
2qb,kenyonsadiq,2026-09-02,149.2
2qb,khalilshakir,2026-09-02,135.2
2qb,kimanividal,2026-09-02,147.0
2qb,kirkcousins,2026-09-02,146.3
2qb,kylemonangai,2026-09-02,112.6
2qb,kylepitts,2026-09-02,117.1
2qb,kylermurray,2026-09-02,51.8
2qb,kylewilliams,2026-09-02,123.6
2qb,kyrenwilliams,2026-09-02,38.4
2qb,laddmcconkey,2026-09-02,64.8
2qb,lamarjackson,2026-09-02,8.6
2qb,lutherburden,2026-09-02,79.2
2qb,makailemon,2026-09-02,124.5
2qb,malachifields,2026-09-02,162.9
2qb,maliknabers,2026-09-02,46.9
2qb,malikwashington,2026-09-02,163.8
2qb,malikwillis,2026-09-02,84.7
2qb,markandrews,2026-09-02,125.0
2qb,marshawnlloyd,2026-09-02,128.8
2qb,marvinharrison,2026-09-02,84.3
2qb,matthewgolden,2026-09-02,119.5
2qb,matthewstafford,2026-09-02,17.4
2qb,michaelpenix,2026-09-02,143.9
2qb,michaelpittman,2026-09-02,109.5
2qb,michaelwilson,2026-09-02,97.5
2qb,mikeevans,2026-09-02,74.3
2qb,mikewashington,2026-09-02,148.6
2qb,nickfolk,2026-09-02,158.0
2qb,nicocollins,2026-09-02,36.1
2qb,omarcooper,2026-09-02,166.7
2qb,omarionhampton,2026-09-02,38.6
2qb,orondegadsden,2026-09-02,136.7
2qb,parkerwashington,2026-09-02,85.4
2qb,patfreiermuth,2026-09-02,139.4
2qb,patrickmahomes,2026-09-02,24.8
2qb,pukanacua,2026-09-02,4.8
2qb,quentinjohnston,2026-09-02,96.0
2qb,quinshonjudkins,2026-09-02,67.0
2qb,rachaadwhite,2026-09-02,129.7
2qb,rasheerice,2026-09-02,32.0
2qb,rashidshaheed,2026-09-02,131.4
2qb,rashodbateman,2026-09-02,146.6
2qb,rhamondrestevenson,2026-09-02,86.2
2qb,rickypearsall,2026-09-02,132.1
2qb,ricodowdle,2026-09-02,92.0
2qb,rjharvey,2026-09-02,120.4
2qb,romeodoubs,2026-09-02,122.5
2qb,romeodunze,2026-09-02,62.6
2qb,ryanflournoy,2026-09-02,154.3
2qb,samdarnold,2026-09-02,59.5
2qb,samlaporta,2026-09-02,118.5
2qb,saquonbarkley,2026-09-02,24.1
2qb,shedeursanders,2026-09-02,140.3
2qb,stefondiggs,2026-09-02,115.4
2qb,tankbigsby,2026-09-02,152.9
2qb,tankdell,2026-09-02,161.7
2qb,teehiggins,2026-09-02,50.6
2qb,terranceferguson,2026-09-02,152.7
2qb,terrymclaurin,2026-09-02,64.0
2qb,tetairoamcmillan,2026-09-02,51.8
2qb,theowease,2026-09-02,145.1
2qb,tonypollard,2026-09-02,83.3
2qb,travisetienne,2026-09-02,56.3
2qb,travishunter,2026-09-02,151.3
2qb,traviskelce,2026-09-02,139.1
2qb,treharris,2026-09-02,151.6
2qb,tretucker,2026-09-02,139.2
2qb,treveyonhenderson,2026-09-02,75.7
2qb,trevorlawrence,2026-09-02,20.4
2qb,treymcbride,2026-09-02,64.4
2qb,treysmack,2026-09-02,151.3
2qb,tuatagovailoa,2026-09-02,137.5
2qb,tuckerkraft,2026-09-02,99.6
2qb,tyjaespears,2026-09-02,150.5
2qb,tylerallgeier,2026-09-02,154.4
2qb,tylerbass,2026-09-02,158.9
2qb,tylerloop,2026-09-02,151.9
2qb,tylershough,2026-09-02,50.3
2qb,tylerwarren,2026-09-02,90.1
2qb,tyronetracy,2026-09-02,156.9
2qb,wandalerobinson,2026-09-02,123.3
2qb,willreichard,2026-09-02,154.9
2qb,willutz,2026-09-02,162.3
2qb,woodymarks,2026-09-02,149.5
2qb,xavierworthy,2026-09-02,107.9
2qb,zachcharbonnet,2026-09-02,142.2
2qb,zayflowers,2026-09-02,41.4
half-ppr,ATL,2026-09-02,162.6
half-ppr,BAL,2026-09-02,168.4
half-ppr,BUF,2026-09-02,167.8
half-ppr,CHI,2026-09-02,173.2
half-ppr,CIN,2026-09-02,188.6
half-ppr,CLE,2026-09-02,165.3
half-ppr,DAL,2026-09-02,172.9
half-ppr,DEN,2026-09-02,92.6
half-ppr,DET,2026-09-02,131.9
half-ppr,HOU,2026-09-02,97.6
half-ppr,JAX,2026-09-02,159.2
half-ppr,LA,2026-09-02,107.3
half-ppr,LAC,2026-09-02,145.1
half-ppr,MIN,2026-09-02,108.1
half-ppr,NE,2026-09-02,126.2
half-ppr,NO,2026-09-02,179.5
half-ppr,NYG,2026-09-02,168.5
half-ppr,PHI,2026-09-02,129.5
half-ppr,PIT,2026-09-02,138.8
half-ppr,SEA,2026-09-02,82.2
half-ppr,TEN,2026-09-02,185.4
half-ppr,aaronjones,2026-09-02,109.8
half-ppr,adonaimitchell,2026-09-02,159.9
half-ppr,ajbrown,2026-09-02,17.2
half-ppr,alecpierce,2026-09-02,62.7
half-ppr,alvinkamara,2026-09-02,157.6
half-ppr,amonrastbrown,2026-09-02,7.5
half-ppr,andyborregales,2026-09-02,183.2
half-ppr,ashtonjeanty,2026-09-02,23.1
half-ppr,bakermayfield,2026-09-02,135.3
half-ppr,bhayshultuten,2026-09-02,53.0
half-ppr,bijanrobinson,2026-09-02,2.3
half-ppr,blakecorum,2026-09-02,120.7
half-ppr,blakegrupe,2026-09-02,162.5
half-ppr,bonix,2026-09-02,112.0
half-ppr,braelonallen,2026-09-02,146.9
half-ppr,brandonaubrey,2026-09-02,131.9
half-ppr,breecehall,2026-09-02,32.9
half-ppr,brentonstrange,2026-09-02,162.8
half-ppr,brianrobinson,2026-09-02,149.3
half-ppr,brianthomas,2026-09-02,72.4
half-ppr,brockbowers,2026-09-02,41.4
half-ppr,brockpurdy,2026-09-02,84.0
half-ppr,bryceyoung,2026-09-02,169.9
half-ppr,buckyirving,2026-09-02,48.7
half-ppr,cairosantos,2026-09-02,184.7
half-ppr,calebdouglas,2026-09-02,169.9
half-ppr,calebwilliams,2026-09-02,91.2
half-ppr,calvinridley,2026-09-02,141.0
half-ppr,camerondicker,2026-09-02,138.8
half-ppr,camlittle,2026-09-02,142.8
half-ppr,camskattebo,2026-09-02,39.3
half-ppr,carnelltate,2026-09-02,75.6
half-ppr,ceedeelamb,2026-09-02,12.2
half-ppr,chasebrown,2026-09-02,14.3
half-ppr,chasemclaughlin,2026-09-02,145.7
half-ppr,chigokonkwo,2026-09-02,171.9
half-ppr,chrisboswell,2026-09-02,167.6
half-ppr,chrisgodwin,2026-09-02,77.3
half-ppr,chrisolave,2026-09-02,22.9
half-ppr,chrisrodriguez,2026-09-02,151.4
half-ppr,christianmccaffrey,2026-09-02,7.1
half-ppr,christianwatson,2026-09-02,55.4
half-ppr,chubahubbard,2026-09-02,88.9
half-ppr,cjstroud,2026-09-02,160.4
half-ppr,colstonloveland,2026-09-02,58.9
half-ppr,cooperkupp,2026-09-02,150.6
half-ppr,courtlandsutton,2026-09-02,61.6
half-ppr,cyrusallen,2026-09-02,145.3
half-ppr,dakprescott,2026-09-02,65.2
half-ppr,dallasgoedert,2026-09-02,109.2
half-ppr,daltonkincaid,2026-09-02,141.5
half-ppr,daltonschultz,2026-09-02,167.7
half-ppr,dandreswift,2026-09-02,42.8
half-ppr,danieljones,2026-09-02,161.9
half-ppr,davanteadams,2026-09-02,37.5
half-ppr,davidmontgomery,2026-09-02,56.1
half-ppr,deebosamuel,2026-09-02,106.5
half-ppr,denzelboston,2026-09-02,138.7
half-ppr,derrickhenry,2026-09-02,10.2
half-ppr,devaughnvele,2026-09-02,163.1
half-ppr,devonachane,2026-09-02,11.2
half-ppr,devontasmith,2026-09-02,30.7
